RShoulderRoll,LShoulderRoll,RShoulderPitch,LShoulderPitch,RElbowRoll,LElbowRoll,RElbowYaw,LElbowYaw,HeadYaw,HeadPitch,RWristYaw,LWristYaw
-0.2746279239654541,-0.06753802299499512,1.4235939979553223,0.46169209480285645,0.7532360553741455,-0.25766992568969727,1.371354103088379,-1.3530302047729492,0.0014920234680175781,0.03217196464538574,-0.015382051467895508,0.0060939788818359375
-0.27616190910339355,-0.06753802299499512,1.4235939979553223,0.4632260799407959,0.7317600250244141,-0.25766992568969727,1.371354103088379,-1.3530302047729492,0.0014920234680175781,0.03217196464538574,-0.015382051467895508,0.0060939788818359375
-0.2746279239654541,-0.10588788986206055,1.4235939979553223,-0.16724801063537598,0.5123980045318604,-0.23466014862060547,1.3744220733642578,-1.2932038307189941,0.0014920234680175781,0.03217196464538574,-0.013848066329956055,-0.11355805397033691
-0.2746279239654541,-0.11355805397033691,1.4235939979553223,-0.16878199577331543,0.5062620639801025,-0.23926210403442383,1.3744220733642578,-1.2932038307189941,0.0014920234680175781,0.033705949783325195,-0.013848066329956055,-0.12276196479797363
-0.2746279239654541,-0.11355805397033691,1.4235939979553223,-0.16878199577331543,0.5016598701477051,-0.23926210403442383,1.3744220733642578,-1.2916698455810547,0.0014920234680175781,0.03217196464538574,-0.013848066329956055,-0.12276196479797363
-0.2746279239654541,-0.06907200813293457,1.4235939979553223,-0.84527587890625,0.46637797355651855,-0.19937801361083984,1.3759560585021973,-1.3683700561523438,-0.004643917083740234,0.03217196464538574,-0.013848066329956055,-0.6013698577880859
-0.2746279239654541,-0.06907200813293457,1.4235939979553223,-0.8468098640441895,0.467911958694458,-0.19937801361083984,1.3759560585021973,-1.3683700561523438,-0.004643917083740234,0.03217196464538574,-0.015382051467895508,-0.6013698577880859
-0.2746279239654541,-0.06753802299499512,1.4235939979553223,-0.8590822219848633,0.46637797355651855,-0.19937801361083984,1.3759560585021973,-1.359166145324707,-0.004643917083740234,0.033705949783325195,-0.013848066329956055,-0.5998358726501465
-0.2746279239654541,0.9157559871673584,1.4235939979553223,-0.955723762512207,0.4617760181427002,-1.328402042388916,1.3759560585021973,-0.788517951965332,-0.0123138427734375,0.03217196464538574,-0.015382051467895508,-0.774712085723877
-0.2746279239654541,0.9264941215515137,1.4235939979553223,-0.955723762512207,0.4617760181427002,-1.328402042388916,1.3759560585021973,-0.7900519371032715,-0.0123138427734375,0.03217196464538574,-0.013848066329956055,-0.7808480262756348
-0.2746279239654541,0.9295620918273926,1.4235939979553223,-0.955723762512207,0.4617760181427002,-1.3268680572509766,1.3759560585021973,-0.7961878776550293,-0.0123138427734375,0.03217196464538574,-0.015382051467895508,-0.7839159965515137
-0.2746279239654541,-0.3068418502807617,1.4235939979553223,-0.007711887359619141,0.44950389862060547,-1.3974320888519287,1.3774900436401367,-1.6000041961669922,0.0014920234680175781,0.03217196464538574,-0.013848066329956055,-0.6274480819702148
-0.2746279239654541,-0.3037738800048828,1.4235939979553223,-0.0061779022216796875,0.44950389862060547,-1.3974320888519287,1.3774900436401367,-1.6000041961669922,-4.1961669921875e-05,0.03217196464538574,-0.015382051467895508,-0.6197779178619385
-0.2746279239654541,-0.013848066329956055,1.4235939979553223,-0.36513400077819824,0.44950389862060547,-1.2256240844726562,1.3774900436401367,-0.3099100589752197,-0.007711887359619141,0.03217196464538574,-0.015382051467895508,-0.5108640193939209
-0.2746279239654541,-0.013848066329956055,1.4235939979553223,-0.36513400077819824,0.447969913482666,-1.2271580696105957,1.3774900436401367,-0.3099100589752197,-0.009245872497558594,0.03217196464538574,-0.015382051467895508,-0.5108640193939209
-0.2746279239654541,-0.08594608306884766,1.4235939979553223,-0.26695799827575684,0.44950389862060547,-0.11500811576843262,1.3774900436401367,0.5015759468078613,0.015298128128051758,0.03217196464538574,-0.013848066329956055,-0.46331000328063965
-0.2746279239654541,-0.09054803848266602,1.4235939979553223,-0.2654240131378174,0.44950389862060547,-0.11654210090637207,1.3774900436401367,0.5015759468078613,0.013764142990112305,0.03217196464538574,-0.013848066329956055,-0.46331000328063965
-0.2746279239654541,-0.14577198028564453,1.4235939979553223,0.37885594367980957,0.44950389862060547,-0.03490658476948738,1.3774900436401367,0.7117340564727783,0.010695934295654297,0.03217196464538574,-0.013848066329956055,-0.46637797355651855
-0.2746279239654541,-0.14423799514770508,1.4235939979553223,0.3773219585418701,0.447969913482666,-0.03490658476948738,1.3774900436401367,0.7117340564727783,0.009161949157714844,0.03217196464538574,-0.013848066329956055,-0.467911958694458
-0.2746279239654541,0.1058039665222168,1.4235939979553223,1.0231361389160156,0.44950389862060547,-0.03490658476948738,1.3774900436401367,0.9541060924530029,0.0030260086059570312,0.03217196464538574,-0.013848066329956055,-0.467911958694458
-0.2746279239654541,0.1058039665222168,1.4235939979553223,1.0262041091918945,0.44950389862060547,-0.03490658476948738,1.3774900436401367,0.9541060924530029,0.0030260086059570312,0.03217196464538574,-0.015382051467895508,-0.467911958694458
-0.2746279239654541,0.1058039665222168,1.4235939979553223,1.0262041091918945,0.44950389862060547,-0.03490658476948738,1.3774900436401367,0.9541060924530029,0.0030260086059570312,0.03217196464538574,-0.015382051467895508,-0.467911958694458
