1.858
2.345
2.810
3.274
3.762
4.249
4.714
5.178
5.666
6.153
6.618
7.082
7.570
8.057
8.522
9.009
9.474
9.961
10.426
10.890
11.378
11.865
12.330
12.817
13.282
13.769
14.234
14.721
15.186
15.673
16.138
16.602
17.090
17.647
18.181
18.739
19.249
19.714
20.201
20.666
21.153
21.618
22.082
22.547
23.057
23.522
24.009
24.474
24.961
25.426
25.913
26.378
26.865
27.330
27.818
28.282
28.770
29.234
29.722
30.186
30.674
31.138
31.626
32.090
32.578
33.042
33.530
33.994
34.482
34.946
35.434
35.898
36.386
36.850
37.338
37.802
38.290
38.754
39.242
39.729
40.194
40.658
41.146
41.633
42.098
42.585
43.050
43.537
44.002
44.489
44.954
45.441
45.906
46.393
46.881
47.369
47.833
48.298
48.762
49.226
49.714
50.178
50.666
51.130
51.618
52.152
52.686
53.220
53.754
54.242
54.729
55.194
55.658
56.146
56.610
57.098
57.585
58.050
58.538
59.002
59.490
59.954
60.442
60.906
61.394
61.858
62.346
62.810
63.298
63.762
64.250
64.714
65.202
65.666
66.154
66.618
67.106
67.570
68.034
68.522
69.010
69.474
69.962
70.426
70.914
71.378
71.843
72.330
72.818
73.282
73.770
74.234
74.722
75.186
75.674
76.138
76.626
77.090
77.578
78.042
78.530
78.994
79.482
79.970
80.434
80.898
81.363
81.850
82.338
82.826
83.290
83.778
84.242
84.730
85.194
85.682
86.146
86.634
87.098
87.586
88.050
88.538
89.002
89.490
