0.488
1.115
1.741
2.345
2.949
3.576
4.203
4.830
5.433
6.060
6.687
7.314
7.895
8.545
9.149
9.776
10.379
11.006
11.610
12.237
12.841
13.468
14.095
14.721
15.325
15.952
16.579
17.206
17.810
18.437
19.064
19.691
20.294
20.898
21.525
22.152
