0.139
0.557
1.045
1.533
2.020
2.508
2.949
3.390
3.855
4.319
4.807
5.294
5.782
6.269
6.734
7.198
7.686
8.173
8.661
9.125
9.543
9.985
10.472
10.937
11.401
11.842
12.353
12.887
13.398
13.839
14.327
14.791
15.256
15.720
16.208
16.672
17.136
17.601
18.065
18.553
19.040
19.528
20.039
20.503
20.968
21.432
21.920
22.384
22.848
23.313
23.800
24.288
24.776
25.287
25.751
26.239
26.749
27.353
27.887
28.375
28.955
29.443
29.954
30.441
30.952
31.440
31.927
32.438
32.926
33.414
33.901
34.412
34.900
35.410
35.898
36.409
36.897
37.384
37.872
38.383
38.870
39.288
39.799
40.287
40.774
41.192
41.610
